0 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 25 25 25 
0 25 25 25 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 
0 50 50 50 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 50 50 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 50 50 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 25 25 
0 25 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 50 50 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 50 50 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 25 
0 25 25 25 25 25 25 
0 25 25 25 25 25 
0 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 50 50 50 50 50 50 
0 50 50 50 50 
0 50 50 50 
0 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 
0 50 50 50 50 50 50 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 
0 25 25 25 25 25 
0 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 25 25 25 25 25 25 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
0 12.5 12.5 12.5 12.5 
